transaction_id,passenger_id,passenger_name,date,route,ticket_type,fare_paid_lkr,is_fraud,fraud_type,risk_score,risk_category,reason_for_flagging,suspected_fraud_type
TXN109384,PSG101420,Ravindu Herath,2024-11-08,Maradana - Puttalam,Senior Citizen Concession,90,0,,16.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109385,PSG101229,Ishara Fernando,2024-11-08,Colombo Fort - Jaffna,Full Fare,180,0,,19.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109395,PSG101256,Gayan Kumara,2024-11-09,Maradana - Puttalam,Full Fare,180,0,,25.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109394,PSG102395,Chamara Rajapaksha,2024-11-09,Colombo Fort - Trincomalee,Senior Citizen Concession,380,1,Abnormal Concession Usage,83.1,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109390,PSG100223,Lasith Rajapaksha,2024-11-09,Maradana - Puttalam,Government Employee Concession,108,0,,32.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109388,PSG103056,Ravindu Amarasinghe,2024-11-09,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,16.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109389,PSG100537,Ishara Jayawardena,2024-11-09,Colombo Fort - Badulla,Full Fare,180,0,,11.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109392,PSG100963,Kasun Silva,2024-11-09,Colombo Fort - Vavuniya,Full Fare,180,0,,32.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109393,PSG102434,Roshan Ekanayake,2024-11-09,Colombo Fort - Matara,Full Fare,180,0,,23.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109391,PSG100701,Dinesh Wickramasinghe,2024-11-09,Colombo Fort - Jaffna,Student Concession,380,0,,30.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109396,PSG102452,Chamara Amarasinghe,2024-11-10,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,21.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109397,PSG101395,Gayan Jayawardena,2024-11-10,Colombo Fort - Vavuniya,Government Employee Concession,252,0,,47.7,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109403,PSG102902,Lasith Silva,2024-11-10,Colombo Fort - Badulla,Full Fare,420,1,Suspicious Resale,86.4,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN109401,PSG103138,Sunil Kumara,2024-11-10,Colombo Fort - Kandy,Season Ticket,90,0,,34.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109399,PSG101133,Anushka Herath,2024-11-10,Colombo Fort - Badulla,Student Concession,72,0,,25.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109402,PSG102902,Lasith Silva,2024-11-10,Colombo Fort - Kandy,Disability Concession,54,0,,65.0,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109400,PSG101290,Tharindu Weerasinghe,2024-11-10,Maradana - Puttalam,Full Fare,180,0,,11.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109398,PSG103099,Ruwan Jayawardena,2024-11-10,Colombo Fort - Kandy,Full Fare,180,0,,15.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109405,PSG101132,Saman Fernando,2024-11-10,Colombo Fort - Negombo (Coastal Line local),Full Fare,950,0,,23.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109404,PSG101416,Lasith Karunaratne,2024-11-10,Colombo Fort - Galle,Full Fare,180,0,,29.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109407,PSG101418,Gayan Wijesekara,2024-11-11,Colombo Fort - Vavuniya,Season Ticket,210,0,,25.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109406,PSG101057,Sachini Bandara,2024-11-11,Colombo Fort - Anuradhapura,Full Fare,180,0,,35.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109411,PSG102417,Chaminda Karunaratne,2024-11-12,Colombo Fort - Kurunegala,Government Employee Concession,108,0,,26.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109412,PSG102487,Piyumi de Zoysa,2024-11-12,Colombo Fort - Trincomalee,Government Employee Concession,252,0,,24.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109410,PSG102671,Sithumini Rathnayake,2024-11-12,Colombo Fort - Badulla,Full Fare,180,0,,17.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109408,PSG102794,Piyumi de Zoysa,2024-11-12,Colombo Fort - Anuradhapura,Full Fare,180,0,,9.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109413,PSG101986,Saman Gunawardena,2024-11-12,Maradana - Puttalam,Full Fare,180,0,,27.6,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109409,PSG102794,Piyumi de Zoysa,2024-11-12,Colombo Fort - Negombo (Coastal Line local),Full Fare,950,0,,17.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109414,PSG102028,Sanduni Karunaratne,2024-11-12,Colombo Fort - Kandy,Full Fare,180,0,,26.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109418,PSG100726,Kamal Bandara,2024-11-13,Colombo Fort - Kurunegala,Full Fare,420,0,,26.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109423,PSG102437,Chamara Ekanayake,2024-11-13,Colombo Fort - Ratnapura Line,Student Concession,72,0,,28.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109425,PSG100427,Dinesh de Zoysa,2024-11-13,Colombo Fort - Kandy,Student Concession,333,1,Abnormal Concession Usage,63.6,Medium,Fare paid does not match official concession rate; Irregular fare during off-peak/night hours,Abnormal Concession Usage
TXN109419,PSG100770,Ishara Bandara,2024-11-13,Maradana - Puttalam,Full Fare,950,0,,21.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109416,PSG100055,Dinesh Kumara,2024-11-13,Colombo Fort - Matara,Full Fare,180,0,,7.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109421,PSG101893,Chamara Perera,2024-11-13,Colombo Fort - Jaffna,Full Fare,180,0,,28.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109415,PSG102454,Malsha Amarasinghe,2024-11-13,Maradana - Puttalam,Season Ticket,90,0,,16.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109422,PSG101156,Nadeesha Fernando,2024-11-13,Colombo Fort - Anuradhapura,Full Fare,420,0,,14.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109424,PSG101318,Kasun Herath,2024-11-13,Maradana - Puttalam,Senior Citizen Concession,90,0,,39.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109417,PSG103155,Ishara Wickramasinghe,2024-11-13,Colombo Fort - Galle,Full Fare,180,0,,7.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109420,PSG101057,Sachini Bandara,2024-11-13,Colombo Fort - Kurunegala,Full Fare,180,0,,35.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109428,PSG103044,Tharindu Herath,2024-11-14,Colombo Fort - Kandy,Full Fare,180,0,,22.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109429,PSG102899,Kavindi Rathnayake,2024-11-14,Colombo Fort - Jaffna,Full Fare,420,0,,21.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109426,PSG101005,Ishara Dissanayake,2024-11-14,Maradana - Puttalam,Full Fare,180,0,,13.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109432,PSG102189,Ruwan Abeywardena,2024-11-14,Colombo Fort - Kurunegala,Full Fare,180,0,,9.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109433,PSG100639,Nimal Wijesekara,2024-11-14,Kandy - Badulla (Upcountry local),Student Concession,72,0,,50.2,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109431,PSG101084,Gayan Rajapaksha,2024-11-14,Colombo Fort - Matara,Full Fare,420,0,,11.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109427,PSG101158,Sunil Rathnayake,2024-11-14,Colombo Fort - Anuradhapura,Government Employee Concession,108,0,,16.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109430,PSG101893,Chamara Perera,2024-11-14,Colombo Fort - Galle,Student Concession,72,0,,47.0,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109438,PSG101195,Ravindu Jayawardena,2024-11-15,Maradana - Puttalam,Season Ticket,90,0,,33.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109437,PSG102660,Lasith de Zoysa,2024-11-15,Colombo Fort - Ratnapura Line,Full Fare,420,0,,14.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109435,PSG100911,Lasith Wijesekara,2024-11-15,Colombo Fort - Galle,Senior Citizen Concession,90,0,,15.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109440,PSG100645,Ashan Wijesekara,2024-11-15,Kandy - Badulla (Upcountry local),Disability Concession,54,0,,26.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109434,PSG101899,Nimal Fernando,2024-11-15,Colombo Fort - Batticaloa,Government Employee Concession,108,0,,25.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109439,PSG101817,Gayan Weerasinghe,2024-11-15,Colombo Fort - Ratnapura Line,Full Fare,180,0,,29.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109436,PSG102716,Lasith Karunaratne,2024-11-15,Colombo Fort - Ratnapura Line,Student Concession,72,0,,35.7,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109450,PSG102290,Chamara Rajapaksha,2024-11-16,Colombo Fort - Batticaloa,Full Fare,420,0,,33.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109441,PSG102129,Dilani Perera,2024-11-16,Colombo Fort - Badulla,Full Fare,180,0,,13.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109443,PSG102714,Nimal Wijesekara,2024-11-16,Colombo Fort - Ratnapura Line,Student Concession,72,0,,60.0,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109448,PSG100252,Dinesh Weerasinghe,2024-11-16,Colombo Fort - Trincomalee,Full Fare,420,0,,36.1,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109442,PSG102865,Sanduni Silva,2024-11-16,Colombo Fort - Vavuniya,Season Ticket,210,0,,25.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109446,PSG102344,Nimal Herath,2024-11-16,Colombo Fort - Negombo (Coastal Line local),Senior Citizen Concession,90,0,,17.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109445,PSG100026,Kasun Weerasinghe,2024-11-16,Kandy - Badulla (Upcountry local),Full Fare,180,0,,8.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109444,PSG102994,Yasas Senanayake,2024-11-16,Colombo Fort - Negombo (Coastal Line local),Full Fare,420,0,,18.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109449,PSG101557,Kasun Weerasinghe,2024-11-16,Colombo Fort - Kurunegala,Full Fare,950,0,,45.3,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109447,PSG102383,Sithumini Perera,2024-11-16,Colombo Fort - Kandy,Full Fare,420,0,,32.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109458,PSG100399,Lasith Rathnayake,2024-11-17,Colombo Fort - Jaffna,Student Concession,72,0,,42.3,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109456,PSG102814,Ravindu Perera,2024-11-17,Colombo Fort - Matara,Government Employee Concession,570,0,,31.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109451,PSG102836,Gayan Amarasinghe,2024-11-17,Maradana - Puttalam,Full Fare,180,0,,39.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109455,PSG101376,Sithumini Ekanayake,2024-11-17,Colombo Fort - Batticaloa,Government Employee Concession,108,0,,22.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109454,PSG100772,Priyantha Senanayake,2024-11-17,Colombo Fort - Badulla,Season Ticket,90,0,,17.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109452,PSG102147,Roshan Rajapaksha,2024-11-17,Colombo Fort - Anuradhapura,Senior Citizen Concession,90,0,,24.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109453,PSG100425,Chaminda de Zoysa,2024-11-17,Colombo Fort - Matara,Season Ticket,210,0,,29.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109457,PSG102449,Sachini Senanayake,2024-11-17,Colombo Fort - Batticaloa,Senior Citizen Concession,475,0,,56.1,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109461,PSG102422,Sachini Kumara,2024-11-18,Colombo Fort - Anuradhapura,Government Employee Concession,252,0,,35.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109462,PSG101037,Anushka Rathnayake,2024-11-18,Colombo Fort - Negombo (Coastal Line local),Senior Citizen Concession,72,1,Abnormal Concession Usage,72.8,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109459,PSG100058,Kamal Silva,2024-11-18,Colombo Fort - Anuradhapura,Government Employee Concession,108,0,,15.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109465,PSG100066,Sunil Senanayake,2024-11-18,Maradana - Puttalam,Government Employee Concession,252,0,,22.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109463,PSG102677,Malsha de Zoysa,2024-11-18,Colombo Fort - Anuradhapura,Season Ticket,90,0,,16.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109460,PSG101783,Nuwan Jayawardena,2024-11-18,Colombo Fort - Galle,Season Ticket,90,0,,15.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109464,PSG102836,Gayan Amarasinghe,2024-11-18,Colombo Fort - Matara,Government Employee Concession,108,0,,38.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109469,PSG102401,Priyantha Kumara,2024-11-19,Colombo Fort - Anuradhapura,Full Fare,180,0,,8.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109470,PSG102964,Saman Gunawardena,2024-11-19,Colombo Fort - Anuradhapura,Full Fare,180,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109466,PSG102596,Ishara Fernando,2024-11-19,Colombo Fort - Badulla,Student Concession,168,0,,22.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109468,PSG100504,Sachini Karunaratne,2024-11-19,Maradana - Puttalam,Full Fare,180,1,Suspicious Resale,80.7,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN109467,PSG101180,Chathurika Kumara,2024-11-19,Colombo Fort - Ratnapura Line,Senior Citizen Concession,90,0,,42.0,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109480,PSG100732,Sanduni Silva,2024-11-20,Colombo Fort - Negombo (Coastal Line local),Student Concession,168,0,,48.0,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109476,PSG101639,Chaminda Herath,2024-11-20,Colombo Fort - Trincomalee,Student Concession,380,1,Ticket Reuse,75.1,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN109477,PSG101578,Malsha Rajapaksha,2024-11-20,Colombo Fort - Badulla,Senior Citizen Concession,210,0,,28.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109473,PSG103160,Malsha Rajapaksha,2024-11-20,Colombo Fort - Kurunegala,Season Ticket,210,0,,16.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109474,PSG102890,Chamara Silva,2024-11-20,Kandy - Badulla (Upcountry local),Student Concession,72,0,,16.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109472,PSG101197,Ishara Ekanayake,2024-11-20,Colombo Fort - Badulla,Disability Concession,126,0,,33.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109471,PSG101639,Chaminda Herath,2024-11-20,Colombo Fort - Badulla,Full Fare,420,0,,28.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
