transaction_id,passenger_id,passenger_name,date,time,day_of_week,route,travel_class,ticket_type,standard_fare_lkr,fare_paid_lkr,payment_method,booking_channel,seat_number,ticket_scan_count,inspection_status,is_fraud,fraud_type
TXN107248,PSG100126,Chamara Wickramasinghe,2024-01-24T00:00:00,07:55,Wednesday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107250,PSG103040,Yasas Dissanayake,2024-01-24T00:00:00,09:59,Wednesday,Maradana - Puttalam,3rd Class,Government Employee Concession,180,108,Online,Online,389.0,1,Inspected,0,None
TXN107249,PSG101487,Nimal Weerasinghe,2024-01-24T00:00:00,14:16,Wednesday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107247,PSG103080,Ashan Bandara,2024-01-24T00:00:00,14:20,Wednesday,Colombo Fort - Ratnapura Line,2nd Class,Season Ticket,420,210,Cash,Station Counter,,2,Inspected,1,Ticket Reuse
TXN107246,PSG100841,Kamal Kumara,2024-01-24T00:00:00,14:33,Wednesday,Colombo Fort - Jaffna,1st Class,Full Fare,950,950,Online,Station Counter,,1,Not Inspected,0,None
TXN107244,PSG101541,Dinesh Bandara,2024-01-24T00:00:00,17:11,Wednesday,Colombo Fort - Anuradhapura,2nd Class,Government Employee Concession,420,252,Online,Online,267.0,1,Not Inspected,0,None
TXN107252,PSG102212,Lasith Wijesekara,2024-01-25T00:00:00,08:53,Thursday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN107251,PSG101380,Ruwan Rathnayake,2024-01-25T00:00:00,10:57,Thursday,Colombo Fort - Trincomalee,1st Class,Student Concession,950,380,Online,Online,257.0,1,Inspected,0,None
TXN107256,PSG100253,Nadeesha Bandara,2024-01-25T00:00:00,11:55,Thursday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Online,Online,182.0,1,Not Inspected,0,None
TXN107254,PSG100579,Tharindu Wickramasinghe,2024-01-25T00:00:00,13:18,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107253,PSG100278,Sachini Wijesekara,2024-01-25T00:00:00,15:35,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107257,PSG102128,Lasith Fernando,2024-01-25T00:00:00,19:58,Thursday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Online,Online,36.0,1,Inspected,0,None
TXN107255,PSG102951,Sunil Kumara,2024-01-25T00:00:00,20:37,Thursday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107267,PSG103143,Sunil Fernando,2024-01-26T00:00:00,05:19,Friday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107263,PSG102850,Dilani Dissanayake,2024-01-26T00:00:00,06:31,Friday,Colombo Fort - Jaffna,2nd Class,Senior Citizen Concession,420,168,Cash,Station Counter,,1,Not Inspected,1,Abnormal Concession Usage
TXN107262,PSG102269,Sanduni Wijesekara,2024-01-26T00:00:00,09:41,Friday,Colombo Fort - Kurunegala,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107265,PSG100917,Nuwan Silva,2024-01-26T00:00:00,11:45,Friday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107266,PSG101386,Priyantha Herath,2024-01-26T00:00:00,11:59,Friday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,108.0,1,Inspected,0,None
TXN107260,PSG101571,Ravindu Senanayake,2024-01-26T00:00:00,14:16,Friday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107264,PSG102027,Nimal Dissanayake,2024-01-26T00:00:00,14:50,Friday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Online,Online,29.0,1,Not Inspected,0,None
TXN107259,PSG103171,Chathurika Ekanayake,2024-01-26T00:00:00,16:11,Friday,Colombo Fort - Trincomalee,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN107268,PSG102516,Kasun Silva,2024-01-26T00:00:00,16:41,Friday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,28.0,1,Not Inspected,0,None
TXN107261,PSG102158,Chaminda Rathnayake,2024-01-26T00:00:00,16:55,Friday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Online,Online,37.0,1,Not Inspected,0,None
TXN107258,PSG101678,Kamal Wijesekara,2024-01-26T00:00:00,18:54,Friday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,235.0,1,Inspected,0,None
TXN107271,PSG101994,Nuwan Weerasinghe,2024-01-27T00:00:00,07:10,Saturday,Colombo Fort - Vavuniya,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN107274,PSG101048,Gayan Wijesekara,2024-01-27T00:00:00,10:26,Saturday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107276,PSG101523,Hansika Kumara,2024-01-27T00:00:00,13:14,Saturday,Colombo Fort - Anuradhapura,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN107273,PSG100719,Lasith Rajapaksha,2024-01-27T00:00:00,14:03,Saturday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Online,Online,257.0,1,Not Inspected,0,None
TXN107269,PSG100839,Roshan Karunaratne,2024-01-27T00:00:00,14:25,Saturday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107272,PSG102489,Roshan Amarasinghe,2024-01-27T00:00:00,17:39,Saturday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107275,PSG102223,Lasith Jayawardena,2024-01-27T00:00:00,18:41,Saturday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,307.0,1,Not Inspected,0,None
TXN107270,PSG102007,Dinesh Silva,2024-01-27T00:00:00,20:33,Saturday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107278,PSG102848,Sunil Kumara,2024-01-28T00:00:00,05:49,Sunday,Colombo Fort - Negombo (Coastal Line local),1st Class,Senior Citizen Concession,950,475,Online,Online,7.0,1,Not Inspected,0,None
TXN107277,PSG101210,Ashan Kumara,2024-01-28T00:00:00,06:30,Sunday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Online,Online,139.0,1,Not Inspected,0,None
TXN107279,PSG100942,Dilani Jayawardena,2024-01-28T00:00:00,09:54,Sunday,Colombo Fort - Batticaloa,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107280,PSG102502,Malsha Rajapaksha,2024-01-28T00:00:00,12:31,Sunday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,262.0,1,Not Inspected,0,None
TXN107281,PSG100106,Malsha Rathnayake,2024-01-28T00:00:00,14:50,Sunday,Kandy - Badulla (Upcountry local),3rd Class,Disability Concession,180,54,Online,Online,,1,Inspected,1,Suspicious Resale
TXN107282,PSG101085,Nimal Herath,2024-01-28T00:00:00,20:22,Sunday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,90,Online,Online,55.0,1,Not Inspected,0,None
TXN107285,PSG100689,Nadeesha Karunaratne,2024-01-29T00:00:00,05:16,Monday,Colombo Fort - Vavuniya,3rd Class,Student Concession,180,72,Online,Online,221.0,1,Inspected,0,None
TXN107284,PSG102284,Lasith Bandara,2024-01-29T00:00:00,07:51,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107283,PSG100725,Dinesh Perera,2024-01-29T00:00:00,10:31,Monday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107287,PSG101199,Ashan Herath,2024-01-29T00:00:00,15:38,Monday,Colombo Fort - Galle,2nd Class,Student Concession,420,168,Online,Online,282.0,1,Not Inspected,0,None
TXN107286,PSG100584,Chaminda Abeywardena,2024-01-29T00:00:00,16:27,Monday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN107294,PSG101848,Lasith Rathnayake,2024-01-30T00:00:00,06:17,Tuesday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107288,PSG102157,Sachini Gunawardena,2024-01-30T00:00:00,08:21,Tuesday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107291,PSG100413,Anushka Wijesekara,2024-01-30T00:00:00,08:40,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107289,PSG100802,Saman Wijesekara,2024-01-30T00:00:00,10:17,Tuesday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN107290,PSG101404,Malsha Jayawardena,2024-01-30T00:00:00,12:37,Tuesday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,4,Not Inspected,1,Ticket Reuse
TXN107293,PSG102430,Kamal de Zoysa,2024-01-30T00:00:00,12:43,Tuesday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Online,Online,,1,Inspected,1,Suspicious Resale
TXN107292,PSG102358,Yasas Rajapaksha,2024-01-30T00:00:00,14:44,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Senior Citizen Concession,180,90,Online,Online,242.0,1,Not Inspected,0,None
TXN107301,PSG102814,Ravindu Perera,2024-01-31T00:00:00,05:22,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Disability Concession,420,126,Online,Station Counter,,1,Not Inspected,0,None
TXN107303,PSG101746,Tharindu Herath,2024-01-31T00:00:00,08:51,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Government Employee Concession,420,252,Online,Online,377.0,1,Inspected,1,Suspicious Resale
TXN107307,PSG101743,Kasun Rajapaksha,2024-01-31T00:00:00,09:05,Wednesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107304,PSG101668,Nadeesha Fernando,2024-01-31T00:00:00,10:02,Wednesday,Colombo Fort - Kandy,1st Class,Full Fare,950,950,Online,Online,9.0,1,Not Inspected,0,None
TXN107308,PSG102250,Anushka Karunaratne,2024-01-31T00:00:00,10:12,Wednesday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107295,PSG100862,Kavindi Kumara,2024-01-31T00:00:00,10:35,Wednesday,Colombo Fort - Jaffna,3rd Class,Student Concession,180,72,Online,Station Counter,,1,Inspected,0,None
TXN107302,PSG101716,Priyantha Wickramasinghe,2024-01-31T00:00:00,10:35,Wednesday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107306,PSG103175,Kasun Perera,2024-01-31T00:00:00,11:17,Wednesday,Maradana - Puttalam,3rd Class,Season Ticket,180,90,Online,Station Counter,,1,Not Inspected,0,None
TXN107299,PSG101490,Hansika Fernando,2024-01-31T00:00:00,14:06,Wednesday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107309,PSG102350,Yasas Fernando,2024-01-31T00:00:00,15:33,Wednesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107297,PSG101089,Dilani Weerasinghe,2024-01-31T00:00:00,15:47,Wednesday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Online,Online,395.0,1,Not Inspected,0,None
TXN107296,PSG102693,Ashan Rajapaksha,2024-01-31T00:00:00,16:08,Wednesday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,92.0,1,Inspected,1,Suspicious Resale
TXN107300,PSG102185,Kavindi Jayawardena,2024-01-31T00:00:00,16:55,Wednesday,Colombo Fort - Trincomalee,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN107298,PSG103101,Priyantha Jayawardena,2024-01-31T00:00:00,17:40,Wednesday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107305,PSG102650,Sunil Rajapaksha,2024-01-31T00:00:00,18:57,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107311,PSG100015,Ravindu Bandara,2024-02-01T00:00:00,07:15,Thursday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,353.0,1,Not Inspected,0,None
TXN107310,PSG100807,Kamal Jayawardena,2024-02-01T00:00:00,08:07,Thursday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Online,Online,305.0,1,Not Inspected,0,None
TXN107313,PSG101098,Dinesh Wijesekara,2024-02-01T00:00:00,10:15,Thursday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107312,PSG100833,Sachini Ekanayake,2024-02-01T00:00:00,12:09,Thursday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,188.0,1,Not Inspected,0,None
TXN107314,PSG101287,Malsha Wickramasinghe,2024-02-01T00:00:00,13:14,Thursday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107318,PSG101072,Kasun Rathnayake,2024-02-02T00:00:00,06:51,Friday,Colombo Fort - Badulla,1st Class,Senior Citizen Concession,950,475,Cash,Station Counter,,1,Not Inspected,0,None
TXN107328,PSG102931,Sithumini Bandara,2024-02-02T00:00:00,07:01,Friday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107326,PSG102877,Ruwan Rathnayake,2024-02-02T00:00:00,08:57,Friday,Colombo Fort - Badulla,2nd Class,Disability Concession,420,126,Cash,Station Counter,,1,Not Inspected,0,None
TXN107320,PSG102491,Chamara Rathnayake,2024-02-02T00:00:00,10:13,Friday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Online,Online,16.0,1,Not Inspected,0,None
TXN107324,PSG101561,Ishara Amarasinghe,2024-02-02T00:00:00,10:54,Friday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN107316,PSG102422,Sachini Kumara,2024-02-02T00:00:00,11:37,Friday,Colombo Fort - Ratnapura Line,2nd Class,Student Concession,420,168,Online,Online,234.0,1,Not Inspected,0,None
TXN107321,PSG102539,Piyumi Karunaratne,2024-02-02T00:00:00,11:38,Friday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107327,PSG102013,Priyantha Rathnayake,2024-02-02T00:00:00,11:54,Friday,Colombo Fort - Kandy,1st Class,Full Fare,950,950,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN107319,PSG101888,Nadeesha Wijesekara,2024-02-02T00:00:00,12:15,Friday,Colombo Fort - Jaffna,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,2,Not Inspected,1,Ticket Reuse
TXN107325,PSG103120,Chathurika Jayawardena,2024-02-02T00:00:00,13:22,Friday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN107317,PSG101641,Chaminda Fernando,2024-02-02T00:00:00,16:10,Friday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,260.0,1,Not Inspected,0,None
TXN107322,PSG100943,Chathurika Rathnayake,2024-02-02T00:00:00,16:37,Friday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,21.0,1,Inspected,0,None
TXN107315,PSG100589,Ashan Perera,2024-02-02T00:00:00,16:47,Friday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107323,PSG100761,Chamara Jayawardena,2024-02-02T00:00:00,18:35,Friday,Colombo Fort - Kurunegala,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN107332,PSG102671,Sithumini Rathnayake,2024-02-03T00:00:00,05:57,Saturday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Online,Online,364.0,1,Not Inspected,0,None
TXN107335,PSG102048,Kavindi Silva,2024-02-03T00:00:00,10:57,Saturday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107337,PSG100230,Hansika Silva,2024-02-03T00:00:00,11:32,Saturday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107329,PSG100420,Dinesh Ekanayake,2024-02-03T00:00:00,11:48,Saturday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Student Concession,420,168,Online,Online,285.0,1,Not Inspected,0,None
TXN107333,PSG100932,Sanduni Rathnayake,2024-02-03T00:00:00,13:10,Saturday,Colombo Fort - Anuradhapura,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Not Inspected,0,None
TXN107334,PSG100202,Ishara Karunaratne,2024-02-03T00:00:00,13:34,Saturday,Maradana - Puttalam,1st Class,Government Employee Concession,950,570,Online,Online,78.0,1,Not Inspected,0,None
TXN107336,PSG100805,Malsha Silva,2024-02-03T00:00:00,13:41,Saturday,Colombo Fort - Badulla,3rd Class,Season Ticket,180,90,Online,Station Counter,,1,Inspected,0,None
TXN107330,PSG100392,Ishara Senanayake,2024-02-03T00:00:00,14:46,Saturday,Colombo Fort - Ratnapura Line,1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Inspected,0,None
TXN107331,PSG101159,Sanduni Kumara,2024-02-03T00:00:00,19:47,Saturday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107345,PSG100725,Dinesh Perera,2024-02-04T00:00:00,06:54,Sunday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107339,PSG100413,Anushka Wijesekara,2024-02-04T00:00:00,08:07,Sunday,Colombo Fort - Batticaloa,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Not Inspected,0,None
TXN107340,PSG100486,Ishara Weerasinghe,2024-02-04T00:00:00,08:24,Sunday,Colombo Fort - Galle,2nd Class,Season Ticket,420,210,Online,Online,13.0,1,Inspected,0,None
TXN107342,PSG102089,Ravindu Weerasinghe,2024-02-04T00:00:00,09:56,Sunday,Maradana - Puttalam,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107346,PSG101356,Gayan Karunaratne,2024-02-04T00:00:00,11:00,Sunday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Online,Online,352.0,1,Not Inspected,0,None
TXN107341,PSG100165,Kavindi Dissanayake,2024-02-04T00:00:00,12:40,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107338,PSG100727,Sithumini Fernando,2024-02-04T00:00:00,13:01,Sunday,Colombo Fort - Matara,1st Class,Student Concession,950,380,Online,Station Counter,,1,Not Inspected,0,None
TXN107343,PSG102441,Ishara Jayawardena,2024-02-04T00:00:00,13:22,Sunday,Colombo Fort - Badulla,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107344,PSG101060,Malsha Rajapaksha,2024-02-04T00:00:00,16:45,Sunday,Colombo Fort - Trincomalee,1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Not Inspected,0,None
TXN107347,PSG100132,Chaminda Senanayake,2024-02-05T00:00:00,05:08,Monday,Colombo Fort - Jaffna,2nd Class,Disability Concession,420,126,Cash,Station Counter,,1,Inspected,0,None
TXN107353,PSG100801,Piyumi Wickramasinghe,2024-02-05T00:00:00,05:25,Monday,Colombo Fort - Badulla,3rd Class,Season Ticket,180,90,Online,Online,189.0,1,Inspected,0,None
TXN107350,PSG101769,Nadeesha de Zoysa,2024-02-05T00:00:00,07:57,Monday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Online,Online,93.0,1,Not Inspected,0,None
TXN107348,PSG101683,Dilani Gunawardena,2024-02-05T00:00:00,09:33,Monday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN107356,PSG102999,Sachini Fernando,2024-02-05T00:00:00,10:15,Monday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107354,PSG103008,Lasith Fernando,2024-02-05T00:00:00,14:07,Monday,Colombo Fort - Kurunegala,2nd Class,Full Fare,420,420,Online,Online,108.0,1,Inspected,0,None
TXN107351,PSG100321,Sanduni Weerasinghe,2024-02-05T00:00:00,14:27,Monday,Colombo Fort - Kandy,2nd Class,Student Concession,420,168,Online,Station Counter,,1,Not Inspected,0,None
TXN107355,PSG100778,Yasas Kumara,2024-02-05T00:00:00,15:16,Monday,Colombo Fort - Vavuniya,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107352,PSG100426,Gayan Bandara,2024-02-05T00:00:00,15:45,Monday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107349,PSG101909,Dilani Wijesekara,2024-02-05T00:00:00,16:20,Monday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107360,PSG102840,Chamara Kumara,2024-02-06T00:00:00,05:55,Tuesday,Colombo Fort - Kandy,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Not Inspected,0,None
TXN107358,PSG101750,Kamal Amarasinghe,2024-02-06T00:00:00,10:27,Tuesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107359,PSG103165,Kamal Ekanayake,2024-02-06T00:00:00,11:31,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,30.0,1,Inspected,0,None
TXN107357,PSG101036,Nuwan Wickramasinghe,2024-02-06T00:00:00,15:29,Tuesday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Online,Online,242.0,1,Not Inspected,0,None
TXN107374,PSG100756,Sachini Wickramasinghe,2024-02-07T00:00:00,06:45,Wednesday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107362,PSG102269,Sanduni Wijesekara,2024-02-07T00:00:00,07:54,Wednesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
